DATE,TIME,LAT,NS,LON,EW,POWER(V),TEMP(C),#FILES,#SCRUBBED,MIC0 TYPE 
2024-May-16,23:02:59,53.31884,n,8.57907,w,5.8,14.75,0,0,U2
2024-May-16,23:03:59,53.31884,n,8.57907,w,5.8,14.50,2,0,U2
2024-May-16,23:04:59,53.31884,n,8.57907,w,5.8,14.75,0,4,U2
2024-May-16,23:05:59,53.31884,n,8.57907,w,5.8,14.50,1,2,U2
2024-May-16,23:06:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,23:07:59,53.31884,n,8.57907,w,5.8,14.50,0,1,U2
2024-May-16,23:08:59,53.31884,n,8.57907,w,5.8,14.50,1,1,U2
2024-May-16,23:09:59,53.31884,n,8.57907,w,5.8,14.50,2,0,U2
2024-May-16,23:10:59,53.31884,n,8.57907,w,5.7,14.50,1,2,U2
2024-May-16,23:11:59,53.31884,n,8.57907,w,5.7,14.50,1,3,U2
2024-May-16,23:12:59,53.31884,n,8.57907,w,5.7,14.50,2,0,U2
2024-May-16,23:13:59,53.31884,n,8.57907,w,5.8,14.50,0,1,U2
2024-May-16,23:14:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,23:15:59,53.31884,n,8.57907,w,5.8,14.50,1,1,U2
2024-May-16,23:16:59,53.31884,n,8.57907,w,5.8,14.75,1,0,U2
2024-May-16,23:17:59,53.31884,n,8.57907,w,5.8,14.50,2,0,U2
2024-May-16,23:18:59,53.31884,n,8.57907,w,5.7,14.50,2,1,U2
2024-May-16,23:19:59,53.31884,n,8.57907,w,5.8,14.50,2,0,U2
2024-May-16,23:20:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,23:21:59,53.31884,n,8.57907,w,5.8,14.50,1,0,U2
2024-May-16,23:22:59,53.31884,n,8.57907,w,5.8,14.50,2,0,U2
2024-May-16,23:23:59,53.31884,n,8.57907,w,5.8,14.50,0,1,U2
2024-May-16,23:24:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,23:25:59,53.31884,n,8.57907,w,5.8,14.50,1,2,U2
2024-May-16,23:26:59,53.31884,n,8.57907,w,5.8,14.50,1,0,U2
2024-May-16,23:27:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,23:28:59,53.31884,n,8.57907,w,5.8,14.25,0,1,U2
2024-May-16,23:29:59,53.31884,n,8.57907,w,5.8,14.50,2,1,U2
2024-May-16,23:30:59,53.31884,n,8.57907,w,5.8,14.50,0,1,U2
2024-May-16,23:31:59,53.31884,n,8.57907,w,5.8,14.50,2,1,U2
2024-May-16,23:32:59,53.31884,n,8.57907,w,5.7,14.50,0,0,U2
2024-May-16,23:33:59,53.31884,n,8.57907,w,5.8,14.50,1,1,U2
2024-May-16,23:34:59,53.31884,n,8.57907,w,5.7,14.50,0,2,U2
2024-May-16,23:35:59,53.31884,n,8.57907,w,5.8,14.50,2,1,U2
2024-May-16,23:36:59,53.31884,n,8.57907,w,5.8,14.25,1,0,U2
2024-May-16,23:37:59,53.31884,n,8.57907,w,5.8,14.50,2,0,U2
2024-May-16,23:38:59,53.31884,n,8.57907,w,5.7,14.50,0,1,U2
2024-May-16,23:39:59,53.31884,n,8.57907,w,5.8,14.50,1,0,U2
2024-May-16,23:40:59,53.31884,n,8.57907,w,5.8,14.25,0,1,U2
2024-May-16,23:41:59,53.31884,n,8.57907,w,5.7,14.25,1,1,U2
2024-May-16,23:42:59,53.31884,n,8.57907,w,5.8,14.25,1,0,U2
2024-May-16,23:43:59,53.31884,n,8.57907,w,5.7,14.25,1,0,U2
2024-May-16,23:44:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,23:45:59,53.31884,n,8.57907,w,5.8,14.50,0,0,U2
2024-May-16,23:46:59,53.31884,n,8.57907,w,5.7,14.25,0,0,U2
2024-May-16,23:47:59,53.31884,n,8.57907,w,5.8,14.25,1,0,U2
2024-May-16,23:48:59,53.31884,n,8.57907,w,5.8,14.25,0,0,U2
2024-May-16,23:49:59,53.31884,n,8.57907,w,5.8,14.25,0,0,U2
2024-May-16,23:50:59,53.31884,n,8.57907,w,5.8,14.25,1,0,U2
2024-May-16,23:51:59,53.31884,n,8.57907,w,5.7,14.25,1,0,U2
2024-May-16,23:52:59,53.31884,n,8.57907,w,5.7,14.25,0,0,U2
